Date,S&P,Dividend,Earnings,CPI,Date Fraction,Long Interest Rate,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,TR CAPE,Excess CAPE Yield,Monthly Bond Returns,Monthly Real Bond Returns,10 Year Real Stock Return,10 Year Real Bond Return,10 Year Excess Return
1940.03,12.15,0.63,0.99,14,1940.2083333332705,2.166666666666667,282.4163357142858,14.643810000000006,10694.799158037222,23.011701428571435,871.4280795437735,16.172906305307897,20.50575465708983,0.021515605176069638,1.0037394744304893,15.678061598387135,0.04110460342552158,-0.030304361536501623,0.0714089649620232
1940.04,12.27,0.636667,1.00667,14,1940.2916666666038,2.145,285.2056328571429,14.798778700428576,10847.127940500344,23.39918129000001,889.9330304697215,16.370988707128788,20.710720299995657,0.020405333024727475,1.0037234382585667,15.73668930885394,0.0431059313744111,-0.030653668957569047,0.07375960033198015
1940.05,10.58,0.643333,1.02333,14,1940.374999999937,2.1233333333333335,245.9230314285715,14.953724156714292,9400.500398568798,23.786428710000013,909.2451864714,14.138747694800735,17.861798289357676,0.030844754648737358,1.0037074049729597,15.795283899889702,0.061770599522881,-0.03140908192693814,0.09317968144981914
1940.06,9.67,0.65,1.04,14.1,1940.4583333332703,2.1016666666666666,223.1767418439717,15.001539007092205,8578.801544198823,24.00246241134753,922.6425652499253,12.843765598268812,16.21264775114826,0.03947430057129106,1.0036913745783809,15.741404808196632,0.07337695693526047,-0.031469676625855425,0.1048466335611159
1940.07,9.99,0.656667,1.05333,14,1940.5416666666035,2.08,232.20898714285724,15.263661557571435,8974.89045919494,24.483752995714298,946.2984351735541,13.369884763210061,16.862230313337182,0.03710469109993482,1.0036753470795532,15.912365888517423,0.059825000658282335,-0.03370837290542916,0.0935333735637115
1940.08,10.2,0.663333,1.06667,14,1940.6249999999368,2.0583333333333336,237.0902571428572,15.418607013857146,9213.212656143056,24.79382986142858,963.4762297968739,13.649399392391638,17.19945023523064,0.03638389967306203,1.0036593224812065,15.970849356014567,0.0630079979701772,-0.034840854558174206,0.0978488525283514
1940.09,10.63,0.67,1.08,14,1940.70833333327,2.0366666666666666,247.08523857142868,15.573575714285722,9652.04459883353,25.1036742857143,980.6404672380257,14.21484259862064,17.89452729562807,0.03309206681458914,1.0036433007880792,16.029291844106993,0.061925878084512886,-0.0355677191860454,0.09749359727055829
1940.1,10.73,0.67,1.07,14,1940.7916666666033,2.015,249.40965285714296,15.573575714285722,9793.54133291803,24.871232857142868,976.6159577094402,14.32829032310496,18.02116744041568,0.033345933452265025,1.0036272820049184,16.08769137571498,0.06443612995041215,-0.03668150183557217,0.10111763178598432
1940.11,10.98,0.67,1.06,14,1940.8749999999366,1.9933333333333334,255.22068857142867,15.573575714285722,10072.68312145336,24.638791428571437,972.4083887741858,14.636689248763611,18.393381330164456,0.03269024417405582,1.0036112661364796,16.14604596914279,0.061437338019165066,-0.03739540388716489,0.09883274190632996
1940.12,10.53,0.67,1.05,14.1,1940.9583333332698,1.9716666666666665,243.0249319148937,15.463124822695043,9642.214900105868,24.23325531914895,961.474420238477,13.908426122353843,17.47011511194825,0.03900533222390956,1.0035952531875263,16.08942914430133,0.06502516778789613,-0.038191801895766986,0.10321696968366312
1941.01,10.55,0.673333,1.05333,14.1,1941.041666666603,1.95,243.48651773049656,15.540048098865254,9711.909052221716,24.31010935744682,969.6535698556114,13.90415826795083,17.459724031152376,0.04047838438753475,0.9978035430605655,16.14727471571786,0.07079913927299653,-0.04003285245580568,0.1108319917288022
1941.02,9.89,0.676667,1.05667,14.1,1941.1249999999363,1.9925,228.25418581560294,15.616994454326248,9156.248773146232,24.38719418865249,978.274357039477,13.002943303402452,16.330448496085083,0.04628963306826689,0.9978467915278134,16.111807922115567,0.08041742736134294,-0.040820039230184846,0.12123746659152779
1941.03,9.95,0.68,1.06,14.2,1941.2083333332696,2.035,228.02176760563387,15.5833971830986,9199.018530584985,24.291766197183108,979.9959439618176,12.95571982206333,16.27420136378623,0.047477159338851195,0.9978900180657854,15.963896715156022,0.07829477129635976,-0.04017845807873954,0.1184732293750993
1941.04,9.64,0.683333,1.07,14.3,1941.2916666666029,2.0775,219.3726937062938,15.550269803776228,8902.369705741039,24.34945874125875,988.1260980438705,12.429370389220786,15.62059635074306,0.051653928535461066,0.9979332227445837,15.81881308930914,0.08390673754652633,-0.039171540119704584,0.12307827766623092
1941.05,9.43,0.686667,1.08,14.4,1941.374999999936,2.12,213.10359305555562,15.517625125416671,8700.43991532289,24.40635000000001,996.444868350872,12.037206512481577,15.138524744744732,0.05583163087433987,0.9979764056340686,15.676493298943138,0.08666245050980859,-0.03854367547521487,0.12520612598502345
1941.06,9.76,0.69,1.09,14.7,1941.4583333332694,2.1625,216.05984217687083,15.274722448979597,8873.104303886335,24.129634013605454,990.951197872552,12.16430659062844,15.30741537916998,0.05790160303011871,0.9980195668038597,15.325489406131432,0.08328639154804907,-0.036231839601446825,0.11951823114949589
1941.07,10.26,0.693333,1.12333,14.7,1941.5416666666026,2.205,227.12848163265315,15.348505999591843,9380.196532793818,24.8674695197279,1027.00352545646,12.744996277919578,16.04505946093432,0.05373104057833637,0.9980627063233352,15.295138298164433,0.07979991462202807,-0.03590779250311171,0.11570770712513978
1941.08,10.21,0.696667,1.15667,14.9,1941.6249999999359,2.2474999999999996,222.98777046979876,15.215300792349,9261.553808400173,25.26182805771813,1049.2224724350858,12.463173720387806,15.698062133844484,0.056428920036089306,0.9981058242616352,15.060600987570371,0.08642205321964158,-0.0342828740708816,0.12070492729052318
1941.09,10.24,0.7,1.19,15.1,1941.7083333332691,2.29,220.68081589403982,15.085602649006628,9217.950637423806,25.645524503311268,1071.2266854037432,12.279729272093077,15.475689806719135,0.05919969516273364,0.9981489206876621,14.832973250487443,0.08945258461030026,-0.03341986732975255,0.12287245194005281
1941.1,9.83,0.703333,1.18,15.3,1941.7916666666024,2.3325,209.07574771241835,14.95929530679739,8785.272451150262,25.097597385620922,1054.5901823354334,11.577814956574077,14.60383368903617,0.06569975715858946,0.9981919956700795,14.611980080555643,0.09430113007398822,-0.03220217209398457,0.1265033021679728
1941.11,9.37,0.706667,1.17,15.4,1941.8749999999357,2.3750000000000004,197.99783506493512,14.932607909480526,8372.071832064445,24.72331558441559,1045.392107098762,10.911668685916966,13.782187279853902,0.07255785021929934,0.9982350492773152,14.490850118617512,0.09623377272634293,-0.03199591601327467,0.1282296887396176
1941.12,8.76,0.71,1.16,15.5,1941.958333333269,2.4175,183.9136567741936,14.906243870967746,7829.0655228914375,24.353863225806457,1036.7255715244369,10.086593309917907,12.76472991911298,0.0809662774390674,0.9982780815775614,14.371950130730095,0.10710076168999527,-0.03142680257293928,0.13852756426293455
1942.01,8.93,0.703333,1.12,15.7,1942.0416666666022,2.46,185.0944420382166,14.578166763949051,7931.045789588425,23.214532484076447,994.7112300491644,10.101686431929252,12.807799723300176,0.08377724425041956,1.0019767381834872,14.164435890319817,0.10983771849347512,-0.02987863079422126,0.13971634928769638
1942.02,8.65,0.696667,1.08,15.8,1942.1249999999354,2.4608333333333334,178.1560569620254,14.348606443417728,7684.980260282193,22.243762025316464,959.5119862548864,9.680255591749367,12.300243464664588,0.09014327718468029,1.001977435551568,14.102609731898148,0.11269306381535293,-0.028607319473923032,0.14130038328927597
1942.03,8.18,0.69,1.04,16,1942.2083333332687,2.461666666666667,166.36995250000007,14.033651250000004,7227.018737907356,21.15217000000001,918.8385681447005,9.003426617760974,11.47046537902021,0.09989484720160216,1.0019781329194886,13.953865524579996,0.12038844714628039,-0.027464270283647396,0.14785271742992778
1942.04,7.84,0.68,1.02,16.1,1942.291666666602,2.4625,158.4644173913044,13.74436273291926,6933.360624095542,20.616544099378885,902.0443669103892,8.544255707588265,10.918206150831164,0.10721421232122583,1.0019788302872494,13.894626708400779,0.12485082395492353,-0.027306001405905556,0.15215682536082908
1942.05,7.93,0.67,1.0,16.3,1942.3749999999352,2.4633333333333334,158.31685521472397,13.376077300613503,6975.675037413609,19.964294478527613,879.6563729399254,8.506116259696055,10.901248386825092,0.11045791687741952,1.0019795276548498,13.751298235990081,0.12468642324822099,-0.026182089194104585,0.15086851244232558
1942.06,8.33,0.66,0.98,16.3,1942.4583333332685,2.4641666666666664,166.30257300613502,13.176434355828226,7375.918687101274,19.565008588957063,867.7551396589736,8.905456928518058,11.442697243987244,0.10592353761816527,1.0019802250222902,13.77851931113831,0.12158600518883467,-0.026626851226970838,0.1482128564158055
1942.07,8.64,0.646667,0.966667,16.4,1942.5416666666017,2.465,171.43972682926838,12.83152937841464,7651.189565350018,19.181148890609766,856.0361647648386,9.150488900994747,11.784997227682231,0.10353127198083709,1.0019809223895706,13.721622148873653,0.12034783390632886,-0.02683900125776595,0.1471868351640948
